Initial_Price,Final_Price,Win_Flag,Mac_Flag,Linux_Flag,Positive_Reviews,Negative_Reviews,Memory_MB,Storage_MB,target
0.0,0.0,True,False,False,2.0,1.0,4,15360,1
480.0,480.0,True,False,False,5.0,3.0,4096,6144,1
105.0,105.0,True,False,False,3.0,6.0,2048,100,-1
0.0,0.0,True,False,False,5.0,4.0,8192,4096,1
480.0,480.0,True,False,False,8.0,2.0,4096,150,1
349.0,349.0,True,False,False,0.0,1.0,4096,2048,-1
199.0,199.0,True,True,False,4.0,0.0,1024,300,1
349.0,349.0,True,True,False,0.0,1.0,8192,2048,-1
52.0,52.0,True,False,False,1.0,4.0,1024,300,-1
345.0,345.0,True,False,False,3.0,0.0,1024,1200,1
0.0,0.0,True,False,True,8.0,1.0,2048,250,1
165.0,165.0,True,False,False,0.0,1.0,4096,4096,-1
480.0,120.0,True,False,False,1.0,3.0,8192,5120,-1
349.0,349.0,True,False,False,4.0,2.0,2048,1024,1
85.0,85.0,True,False,False,7.0,0.0,1024,300,1
0.0,0.0,True,True,True,6.0,3.0,4096,2500,1
200.0,120.0,True,False,False,9.0,0.0,2048,200,1
219.0,219.0,True,False,False,3.0,0.0,512,16,1
329.0,329.0,True,False,False,4.0,0.0,4096,10240,1
125.0,125.0,True,False,False,1.0,0.0,2048,210,1
400.0,400.0,True,False,False,1.0,3.0,8192,51200,-1
349.0,349.0,True,False,False,2.0,0.0,8192,6144,1
42.0,42.0,True,False,False,3.0,0.0,1024,80,1
459.0,459.0,True,True,False,1.0,0.0,1024,2048,1
459.0,459.0,True,True,True,12.0,1.0,2048,2048,1
0.0,0.0,True,True,True,5.0,0.0,100,500,1
155.0,155.0,True,False,False,3.0,1.0,4096,300,1
52.0,52.0,True,False,False,3.0,2.0,512,200,1
300.0,300.0,True,True,True,4.0,0.0,4096,90,1
0.0,0.0,True,False,False,7.0,0.0,4096,5120,1
250.0,250.0,True,False,False,2.0,1.0,4096,2048,1
0.0,0.0,True,False,False,6.0,2.0,4096,350,1
529.0,529.0,True,False,False,2.0,1.0,8192,1024,1
346.0,207.0,True,False,False,8.0,4.0,8192,2048,1
699.0,699.0,True,True,False,6.0,2.0,8192,2048,1
155.0,155.0,True,False,False,0.0,1.0,40,20,-1
0.0,0.0,True,False,False,5.0,0.0,4096,300,1
42.0,42.0,True,False,False,3.0,0.0,4096,400,1
0.0,0.0,True,False,False,5.0,1.0,4096,1024,1
199.0,199.0,True,False,False,3.0,0.0,4096,1024,1
125.0,125.0,True,False,False,10.0,0.0,4096,1024,1
219.0,219.0,True,False,False,0.0,2.0,4096,4096,-1
219.0,219.0,True,False,False,4.0,1.0,256,1024,1
199.0,199.0,True,False,False,1.0,0.0,4096,250,1
125.0,125.0,True,False,False,0.0,1.0,4096,83,-1
479.0,479.0,True,False,False,3.0,0.0,1024,1024,1
450.0,450.0,True,False,False,1.0,1.0,12288,15360,0
250.0,250.0,True,False,False,1.0,0.0,2048,2048,1
105.0,105.0,True,False,False,7.0,0.0,2048,161,1
165.0,165.0,True,True,False,3.0,0.0,500,2048,1
419.0,419.0,True,False,False,1.0,1.0,8192,4096,0
125.0,125.0,True,False,False,2.0,0.0,1024,205,1
125.0,125.0,True,False,False,3.0,0.0,4,250,1
219.0,219.0,True,False,False,1.0,0.0,2048,3072,1
165.0,165.0,True,True,False,2.0,0.0,4096,200,1
199.0,199.0,True,False,False,8.0,0.0,1024,40,1
349.0,349.0,True,False,False,6.0,1.0,1024,600,1
199.0,199.0,True,False,False,4.0,0.0,1024,200,1
219.0,219.0,True,False,False,3.0,0.0,2048,2048,1
349.0,157.0,True,False,False,7.0,0.0,4096,500,1
125.0,125.0,True,False,True,6.0,0.0,8192,1000,1
52.0,52.0,True,False,False,1.0,1.0,1028,100,0
85.0,85.0,True,False,False,3.0,3.0,2048,300,0
165.0,165.0,True,True,False,5.0,1.0,2048,250,1
250.0,250.0,True,False,False,12.0,1.0,6144,6144,1
42.0,42.0,True,False,False,2.0,3.0,512,80,-1
250.0,250.0,True,False,False,1.0,0.0,512,40,1
199.0,199.0,True,False,False,1.0,1.0,4096,3072,0
165.0,165.0,True,True,True,0.0,1.0,4096,200,-1
0.0,0.0,True,False,False,6.0,1.0,2048,500,1
250.0,250.0,True,False,False,9.0,0.0,8192,275,1
759.0,759.0,True,False,False,4.0,1.0,2048,8192,1
125.0,125.0,True,False,False,6.0,1.0,500,500,1
349.0,349.0,True,False,False,3.0,0.0,8192,215,1
105.0,105.0,True,False,False,1.0,1.0,4096,4096,0
459.0,229.0,True,False,False,8.0,1.0,2048,1200,1
250.0,250.0,True,False,False,0.0,1.0,16384,8192,-1
105.0,105.0,True,False,False,2.0,0.0,4096,65,1
299.0,299.0,True,True,False,1.0,0.0,4096,2048,1
165.0,165.0,True,False,False,3.0,0.0,1024,1024,1
200.0,200.0,True,False,False,5.0,0.0,8192,5120,1
219.0,219.0,True,True,False,4.0,2.0,1024,500,1
480.0,480.0,True,False,False,7.0,0.0,1024,1024,1
250.0,250.0,True,False,False,4.0,0.0,1024,580,1
199.0,199.0,True,True,False,1.0,0.0,2048,1200,1
52.0,52.0,True,False,False,1.0,0.0,2048,512,1
480.0,480.0,True,False,False,3.0,1.0,1024,1200,1
459.0,459.0,True,False,False,4.0,1.0,2048,1024,1
480.0,480.0,True,False,False,1.0,0.0,6144,10240,1
85.0,85.0,True,False,False,1.0,1.0,512,325,0
165.0,165.0,True,False,False,1.0,0.0,6,1100,1
219.0,219.0,True,True,True,0.0,2.0,4096,200,-1
329.0,329.0,True,False,False,8.0,1.0,4096,4096,1
0.0,0.0,True,False,False,4.0,0.0,2048,1024,1
165.0,165.0,True,True,True,3.0,0.0,2048,150,1
259.0,259.0,True,False,False,3.0,0.0,1024,500,1
125.0,125.0,True,False,False,1.0,0.0,4096,2048,1
489.0,489.0,True,True,True,4.0,0.0,2048,350,1
85.0,85.0,True,False,False,2.0,1.0,4096,32,1
219.0,219.0,True,False,True,4.0,1.0,2048,700,1
480.0,480.0,True,False,False,2.0,2.0,1024,1200,0
125.0,125.0,True,False,False,2.0,0.0,256,160,1
105.0,105.0,True,True,True,5.0,0.0,2048,500,1
125.0,125.0,True,False,False,1.0,1.0,3000,3072,0
569.0,483.0,True,False,True,11.0,2.0,3072,2048,-1
219.0,219.0,True,False,False,5.0,0.0,4096,1024,1
479.0,479.0,True,False,False,0.0,1.0,256,100,-1
42.0,42.0,True,False,False,7.0,2.0,1024,350,1
85.0,85.0,True,False,False,1.0,0.0,2048,315,1
349.0,349.0,True,True,False,1.0,0.0,4096,2048,1
349.0,349.0,True,False,False,9.0,0.0,2048,1024,1
400.0,400.0,True,False,True,11.0,1.0,2048,2048,1
165.0,165.0,True,False,False,8.0,0.0,4096,200,1
349.0,349.0,True,False,False,0.0,1.0,6144,896,-1
199.0,199.0,True,False,False,1.0,5.0,100,60,-1
52.0,52.0,True,True,True,1.0,0.0,4096,500,1
52.0,52.0,True,False,False,5.0,3.0,8192,5120,1
165.0,165.0,True,False,False,3.0,0.0,4096,500,1
349.0,349.0,True,False,True,8.0,0.0,8192,150,1
219.0,219.0,True,True,True,1.0,0.0,8192,1024,1
299.0,299.0,True,False,False,2.0,3.0,1024,3072,-1
0.0,0.0,True,False,False,7.0,1.0,8192,500,1
199.0,199.0,True,False,False,6.0,3.0,8192,2048,1
299.0,299.0,True,False,False,2.0,0.0,4096,4096,1
0.0,0.0,True,True,False,9.0,0.0,2048,340,1
160.0,160.0,True,False,False,5.0,13.0,4096,2048,1
200.0,200.0,True,False,False,4.0,0.0,2048,100,1
419.0,419.0,True,False,False,6.0,5.0,8192,20480,1
459.0,459.0,True,False,False,11.0,0.0,2048,1024,1
199.0,199.0,True,False,False,2.0,4.0,4096,4096,-1
52.0,52.0,True,False,False,1.0,0.0,2048,200,1
105.0,105.0,True,False,False,4.0,0.0,1024,150,1
349.0,349.0,True,False,True,9.0,1.0,400,300,1
219.0,219.0,True,False,False,10.0,1.0,4096,2048,1
155.0,155.0,True,False,False,1.0,1.0,4096,100,0
52.0,52.0,True,False,False,1.0,0.0,330,197,1
125.0,100.0,True,False,False,2.0,1.0,4096,1024,1
85.0,85.0,True,False,False,2.0,0.0,1024,900,1
329.0,329.0,True,False,False,1.0,0.0,1024,1,1
0.0,0.0,True,False,False,3.0,0.0,4096,1024,1
999.0,999.0,True,True,False,3.0,1.0,4096,2048,1
0.0,0.0,True,False,False,6.0,3.0,1024,2048,1
52.0,52.0,True,False,False,6.0,0.0,2048,1024,1
199.0,199.0,True,False,False,5.0,1.0,2048,2048,1
349.0,349.0,True,False,False,15.0,5.0,6144,6144,-1
199.0,199.0,True,False,False,1.0,1.0,2048,400,0
399.0,399.0,True,False,False,8.0,1.0,8192,8192,1
200.0,200.0,True,False,False,1.0,0.0,2048,1024,1
165.0,165.0,True,False,False,0.0,4.0,512,100,-1
155.0,38.0,True,False,False,9.0,1.0,2048,150,1
0.0,0.0,True,False,True,5.0,0.0,1024,3072,1
125.0,125.0,True,False,False,1.0,3.0,4096,500,-1
250.0,250.0,True,False,False,4.0,0.0,8192,450,1
569.0,569.0,True,False,False,0.0,2.0,16384,2048,-1
349.0,349.0,True,False,False,2.0,0.0,512,200,1
125.0,125.0,True,False,False,1.0,0.0,4096,300,1
219.0,219.0,True,False,False,1.0,0.0,1024,1300,1
299.0,299.0,True,False,False,2.0,0.0,4096,102,1
400.0,400.0,True,False,False,4.0,0.0,2048,200,1
400.0,160.0,True,False,False,10.0,1.0,4096,1024,1
690.0,690.0,True,False,False,4.0,9.0,6144,20480,-1
85.0,85.0,True,False,False,0.0,1.0,8192,300,-1
199.0,199.0,True,False,False,3.0,0.0,512,512,1
42.0,42.0,True,False,False,2.0,0.0,1024,600,1
165.0,165.0,True,False,False,0.0,1.0,512,50,-1
250.0,250.0,True,False,False,3.0,0.0,2048,350,1
165.0,165.0,True,False,False,5.0,2.0,512,250,1
52.0,52.0,True,False,False,1.0,3.0,512,5120,-1
479.0,479.0,True,False,False,7.0,2.0,8192,1024,1
250.0,250.0,True,False,False,17.0,1.0,2048,1,1
155.0,155.0,True,False,False,2.0,0.0,40,20,1
85.0,85.0,True,False,False,1.0,0.0,1024,69,1
199.0,199.0,True,False,False,1.0,1.0,2048,2048,0
85.0,85.0,True,False,False,1.0,1.0,1024,2048,0
480.0,480.0,True,False,False,7.0,2.0,4096,7168,1
0.0,0.0,True,False,True,7.0,0.0,4096,256,1
0.0,0.0,True,False,False,5.0,0.0,2048,159,1
105.0,105.0,True,False,False,5.0,0.0,2048,100,1
155.0,48.0,True,False,False,9.0,1.0,8192,4096,1
250.0,250.0,True,False,False,2.0,0.0,300,500,1
1100.0,1100.0,True,False,False,2.0,0.0,4096,10240,1
459.0,275.0,True,False,False,7.0,4.0,4096,250,1
0.0,0.0,True,False,False,8.0,1.0,2048,500,1
399.0,399.0,True,False,False,1.0,3.0,4096,4096,-1
50.0,50.0,True,False,False,0.0,1.0,1024,25,-1
199.0,199.0,True,True,True,1.0,0.0,2048,500,1
259.0,259.0,True,True,True,2.0,1.0,4096,645,1
199.0,0.0,True,False,False,3.0,1.0,8192,750,1
125.0,125.0,True,False,False,5.0,1.0,4096,1024,1
52.0,52.0,True,False,False,1.0,2.0,4096,10240,-1
125.0,125.0,True,False,False,1.0,0.0,2,8,1
105.0,105.0,True,False,False,9.0,0.0,1024,300,1
199.0,199.0,True,False,False,6.0,1.0,2048,8192,1
85.0,85.0,True,False,False,4.0,0.0,1024,300,1
349.0,349.0,True,False,True,15.0,0.0,4096,200,1
0.0,0.0,True,False,False,3.0,3.0,4096,100,0
199.0,199.0,True,False,False,2.0,0.0,4096,1024,1
0.0,0.0,True,False,False,2.0,4.0,4096,1024,-1
155.0,155.0,True,False,False,2.0,0.0,500,500,1
250.0,250.0,True,True,False,11.0,0.0,1024,300,1
419.0,419.0,True,False,False,1.0,2.0,4096,5120,-1
459.0,459.0,True,False,False,1.0,0.0,4096,200,1
52.0,52.0,True,False,False,4.0,0.0,2048,100,1
42.0,42.0,True,False,False,1.0,1.0,1349,1349,0
165.0,165.0,True,False,False,0.0,2.0,2048,2048,-1
459.0,459.0,True,False,True,4.0,3.0,6144,5120,1
199.0,199.0,True,False,False,5.0,2.0,2048,1024,1
0.0,0.0,True,False,False,4.0,5.0,256,1050,-1
85.0,42.0,True,False,False,9.0,0.0,2048,39,1
52.0,52.0,True,False,False,1.0,0.0,1024,140,1
0.0,0.0,True,True,False,7.0,1.0,1024,2048,1
85.0,85.0,True,False,False,0.0,3.0,8192,5120,-1
52.0,52.0,True,False,False,3.0,1.0,4096,500,1
125.0,125.0,True,False,False,2.0,1.0,2048,300,1
219.0,219.0,True,False,False,2.0,0.0,8192,9216,1
105.0,105.0,True,False,False,1.0,2.0,6144,1024,-1
219.0,219.0,True,False,False,7.0,7.0,8192,4096,0
0.0,0.0,True,True,False,5.0,0.0,4096,200,1
499.0,499.0,True,False,False,1.0,0.0,8192,6144,1
0.0,0.0,True,False,False,7.0,0.0,4096,1024,1
459.0,459.0,True,False,False,3.0,0.0,4096,100,1
459.0,459.0,True,False,False,3.0,0.0,8192,2048,1
105.0,105.0,True,False,False,8.0,0.0,4096,200,1
1100.0,1100.0,True,False,True,2.0,0.0,2048,400,1
395.0,395.0,True,False,False,3.0,3.0,4096,2048,0
155.0,155.0,True,False,False,1.0,0.0,4096,1024,1
259.0,259.0,True,False,False,4.0,1.0,512,500,1
730.0,730.0,True,False,False,1.0,1.0,8192,16384,0
529.0,529.0,True,False,False,4.0,1.0,4096,6144,1
165.0,165.0,True,False,False,0.0,1.0,8192,300,-1
155.0,155.0,True,False,False,10.0,0.0,4096,185,1
165.0,165.0,True,False,False,0.0,2.0,4096,4096,-1
529.0,529.0,True,False,False,16.0,0.0,1024,1024,1
880.0,880.0,True,False,False,8.0,2.0,8192,12288,1
85.0,85.0,True,False,False,0.0,2.0,8192,240,-1
52.0,52.0,True,False,False,0.0,1.0,2048,120,-1
125.0,125.0,True,False,False,3.0,1.0,4096,371,1
52.0,52.0,True,True,False,4.0,0.0,4096,1170,1
199.0,199.0,True,False,False,8.0,1.0,2048,250,1
105.0,29.0,True,False,False,2.0,2.0,2048,100,0
52.0,52.0,True,False,False,3.0,0.0,4096,3072,1
105.0,105.0,True,False,True,1.0,1.0,4096,500,0
0.0,0.0,True,False,False,4.0,4.0,8192,1024,0
125.0,125.0,True,False,False,0.0,3.0,2048,700,-1
0.0,0.0,True,True,False,6.0,1.0,2048,1024,1
52.0,52.0,True,True,True,4.0,1.0,2048,1024,1
459.0,459.0,True,False,False,6.0,1.0,6144,4096,1
345.0,345.0,True,True,True,10.0,1.0,2048,2048,1
165.0,165.0,True,False,False,1.0,0.0,8192,6144,1
399.0,399.0,True,True,True,7.0,0.0,1024,650,1
42.0,42.0,True,False,False,7.0,1.0,1024,100,1
0.0,0.0,True,False,False,3.0,0.0,1024,1024,1
0.0,0.0,True,False,False,3.0,0.0,1024,1024,1
529.0,529.0,True,False,False,1.0,1.0,16384,17408,0
165.0,165.0,True,False,False,1.0,0.0,1000,2048,1
250.0,35.0,True,False,False,9.0,1.0,6144,400,1
345.0,345.0,True,False,False,7.0,5.0,4096,924,1
199.0,199.0,True,False,False,5.0,0.0,512,3072,1
349.0,349.0,True,False,False,1.0,1.0,8192,8192,0
650.0,650.0,True,False,False,1.0,3.0,1024,1200,-1
52.0,52.0,True,False,False,4.0,0.0,2048,512,1
199.0,199.0,True,False,False,11.0,0.0,8192,12288,1
349.0,349.0,True,False,False,1.0,7.0,16384,30720,-1
399.0,399.0,True,False,False,0.0,1.0,4096,3072,-1
85.0,85.0,True,False,False,3.0,0.0,2048,500,1
155.0,155.0,True,False,False,8.0,0.0,1000,500,1
570.0,570.0,True,False,False,3.0,0.0,100,20,1
199.0,199.0,True,False,False,6.0,1.0,512,88,1
899.0,899.0,True,False,False,1.0,0.0,8192,8192,1
52.0,52.0,True,False,False,11.0,0.0,4096,55,1
52.0,52.0,True,False,False,4.0,0.0,1024,500,1
0.0,0.0,True,False,False,2.0,5.0,4096,1024,-1
0.0,0.0,True,False,False,6.0,3.0,1024,164,1
250.0,250.0,True,False,False,3.0,1.0,8192,409,1
52.0,52.0,True,False,False,6.0,3.0,8192,313,1
125.0,125.0,True,False,False,0.0,1.0,2048,2048,-1
125.0,125.0,True,False,False,2.0,0.0,512,50,1
0.0,0.0,True,False,False,8.0,1.0,256,150,1
165.0,165.0,True,False,False,3.0,2.0,2048,2048,1
42.0,42.0,True,False,False,0.0,2.0,8192,2048,-1
349.0,349.0,True,False,False,3.0,0.0,2048,2040,1
0.0,0.0,True,False,False,9.0,0.0,4096,3072,1
419.0,419.0,True,False,False,2.0,0.0,2048,10240,1
42.0,42.0,True,False,False,8.0,2.0,6144,10240,1
329.0,329.0,True,False,False,12.0,1.0,4096,200,1
459.0,459.0,True,False,False,3.0,4.0,4096,6144,-1
459.0,459.0,True,False,False,1.0,0.0,8192,4096,1
155.0,155.0,True,False,False,1.0,4.0,8192,2048,-1
165.0,165.0,True,False,False,6.0,1.0,2048,300,1
105.0,105.0,True,False,False,3.0,2.0,1024,100,1
349.0,349.0,True,False,False,5.0,0.0,4096,3072,1
0.0,0.0,True,False,False,4.0,1.0,4,1024,1
329.0,329.0,True,False,False,7.0,1.0,4096,1024,1
199.0,199.0,True,False,False,8.0,0.0,4096,200,1
300.0,300.0,True,False,False,3.0,0.0,80,20,1
85.0,85.0,True,False,False,2.0,0.0,4096,5120,1
155.0,93.0,True,False,True,2.0,0.0,4096,200,1
199.0,199.0,True,False,False,0.0,1.0,2048,2048,-1
459.0,459.0,True,False,False,14.0,3.0,8192,6144,-1
105.0,105.0,True,False,False,8.0,0.0,8192,500,1
199.0,199.0,True,True,False,8.0,0.0,2048,2048,1
480.0,480.0,True,False,False,1.0,11.0,6144,10240,-1
300.0,300.0,True,False,False,1.0,1.0,6144,671744,0
0.0,0.0,True,False,False,5.0,2.0,8192,2048,1
125.0,125.0,True,False,False,5.0,0.0,4096,500,1
219.0,219.0,True,True,False,8.0,0.0,2048,1300,1
200.0,200.0,True,False,False,4.0,0.0,4096,1024,1
199.0,199.0,True,False,False,2.0,0.0,1024,9,1
299.0,299.0,True,False,False,1.0,0.0,8192,8192,1
199.0,199.0,True,False,False,5.0,2.0,256,800,1
419.0,419.0,True,True,True,7.0,0.0,4096,600,1
349.0,349.0,True,True,True,4.0,3.0,4096,500,1
125.0,125.0,True,False,False,0.0,2.0,512,200,-1
0.0,0.0,True,False,False,8.0,0.0,12288,2048,1
0.0,0.0,True,False,False,3.0,0.0,4096,500,1
199.0,199.0,True,False,False,4.0,1.0,4096,2048,1
300.0,300.0,True,False,False,6.0,8.0,8192,30720,-1
0.0,0.0,True,False,False,6.0,0.0,2048,2048,1
529.0,529.0,True,False,False,1.0,0.0,4096,6144,1
349.0,349.0,True,False,False,2.0,2.0,2048,210,0
250.0,250.0,True,False,False,0.0,1.0,4096,300,-1
200.0,200.0,True,False,False,1.0,1.0,6144,1024,0
459.0,459.0,True,False,False,3.0,2.0,8192,800,1
125.0,125.0,True,False,False,2.0,0.0,2048,250,1
529.0,529.0,True,False,False,12.0,2.0,4096,2048,-1
529.0,529.0,True,False,False,5.0,3.0,8192,15360,1
125.0,125.0,True,True,False,5.0,0.0,2048,110,1
199.0,199.0,True,False,False,2.0,0.0,512,2048,1
219.0,175.0,True,False,False,1.0,1.0,4096,2048,0
199.0,199.0,True,False,False,2.0,1.0,2048,600,1
349.0,261.0,True,True,False,1.0,0.0,4096,650,1
349.0,349.0,True,False,False,5.0,2.0,8192,1024,1
0.0,0.0,True,False,False,5.0,0.0,8192,2048,1
165.0,165.0,True,False,False,7.0,2.0,409600,350,1
155.0,155.0,True,False,False,1.0,0.0,4096,1500,1
349.0,349.0,True,False,False,0.0,3.0,2048,185,-1
199.0,199.0,True,False,False,6.0,0.0,4096,350,1
439.0,439.0,True,False,False,1.0,0.0,4096,900,1
349.0,349.0,True,False,False,5.0,0.0,512,500,1
349.0,261.0,True,True,False,0.0,1.0,4096,650,-1
200.0,200.0,True,False,False,0.0,2.0,6144,9216,-1
199.0,199.0,True,False,False,8.0,0.0,4096,1024,1
439.0,439.0,True,False,False,2.0,1.0,1024,1000,1
165.0,165.0,True,False,False,6.0,1.0,2048,500,1
85.0,85.0,True,False,False,1.0,0.0,4096,800,1
0.0,0.0,True,False,False,7.0,2.0,2048,761,1
250.0,250.0,True,False,False,3.0,2.0,8192,4096,1
125.0,125.0,True,False,False,0.0,1.0,2048,2048,-1
52.0,52.0,True,False,False,1.0,1.0,4096,1024,0
329.0,329.0,True,False,False,2.0,0.0,8192,800,1
0.0,0.0,True,False,False,3.0,2.0,4096,272,1
219.0,219.0,True,True,True,7.0,0.0,512,256,1
0.0,0.0,True,False,False,6.0,2.0,16384,1024,1
85.0,85.0,True,False,False,4.0,0.0,1024,300,1
85.0,85.0,True,False,False,0.0,2.0,4096,200,-1
400.0,400.0,True,False,False,2.0,0.0,100,500,1
199.0,199.0,True,False,False,3.0,0.0,2048,200,1
299.0,299.0,True,False,False,4.0,2.0,4096,6144,1
52.0,52.0,True,False,False,4.0,1.0,2048,120,1
349.0,349.0,True,False,False,0.0,2.0,2048,700,-1
52.0,52.0,True,False,False,3.0,0.0,512,100,1
199.0,199.0,True,False,True,6.0,0.0,1024,1024,1
125.0,125.0,True,False,False,1.0,0.0,4096,2048,1
480.0,480.0,True,False,False,3.0,0.0,8192,20480,1
42.0,42.0,True,False,False,2.0,0.0,512,25,1
165.0,165.0,True,False,False,5.0,1.0,2048,200,1
479.0,143.0,True,False,False,1.0,0.0,4096,3860,1
199.0,199.0,True,False,False,2.0,0.0,1024,750,1
450.0,450.0,True,True,True,4.0,1.0,6144,5120,1
199.0,0.0,True,False,False,8.0,2.0,512,150,1
219.0,219.0,True,False,False,6.0,1.0,6144,8192,1
250.0,250.0,True,True,True,5.0,1.0,512,500,1
199.0,199.0,True,False,True,2.0,0.0,3072,2100,1
105.0,105.0,True,False,False,3.0,2.0,4096,400,1
105.0,105.0,True,False,False,1.0,0.0,23,20,1
880.0,880.0,True,True,False,95.0,38.0,8192,5120,1
42.0,42.0,True,False,False,9.0,3.0,2048,5120,1
199.0,199.0,True,False,False,0.0,1.0,8192,1024,-1
999.0,99.0,True,False,False,7.0,0.0,8192,250,1
299.0,299.0,True,False,False,3.0,0.0,4096,3072,1
499.0,499.0,True,False,False,3.0,2.0,8192,10240,1
199.0,199.0,True,False,False,5.0,2.0,2048,500,1
300.0,300.0,True,False,False,3.0,2.0,6144,5120,1
199.0,199.0,True,False,False,7.0,0.0,4096,5120,1
0.0,0.0,True,False,False,4.0,0.0,4096,5120,1
480.0,480.0,True,False,True,3.0,2.0,4096,400,1
0.0,0.0,True,False,False,2.0,4.0,4096,4096,-1
52.0,52.0,True,False,False,2.0,0.0,8192,250,1
200.0,200.0,True,False,False,3.0,1.0,4096,120,1
299.0,299.0,True,False,False,1.0,0.0,4096,1024,1
199.0,199.0,True,False,False,1.0,0.0,512,200,1
199.0,199.0,True,True,True,10.0,0.0,300,300,1
85.0,85.0,True,False,False,1.0,1.0,2048,1024,0
165.0,165.0,True,False,False,0.0,1.0,8192,1024,-1
480.0,96.0,True,False,False,0.0,1.0,4096,250,-1
249.0,176.0,True,True,True,1.0,0.0,1024,512,1
105.0,105.0,True,False,False,4.0,0.0,4096,5120,1
42.0,0.0,True,False,False,2.0,0.0,2048,547,1
250.0,250.0,True,False,False,5.0,6.0,4096,25600,-1
480.0,480.0,True,False,False,3.0,0.0,8192,18432,1
250.0,250.0,True,False,False,5.0,5.0,4000,2000,0
165.0,165.0,True,False,False,6.0,0.0,2048,45,1
419.0,419.0,True,False,False,9.0,0.0,1024,1024,1
0.0,0.0,True,True,False,4.0,2.0,2048,230,1
199.0,99.0,True,False,False,1.0,1.0,8192,3072,0
155.0,48.0,True,False,False,7.0,0.0,1024,235,1
199.0,199.0,True,True,False,2.0,1.0,2048,1000,1
0.0,0.0,True,False,False,6.0,1.0,8192,6144,1
459.0,459.0,True,False,False,7.0,1.0,8192,2048,1
329.0,329.0,True,False,False,4.0,1.0,8192,6144,1
349.0,261.0,True,False,False,0.0,1.0,4096,1024,-1
379.0,379.0,True,False,False,1.0,0.0,8192,7168,1
480.0,480.0,True,False,False,12.0,1.0,650,650,1
400.0,400.0,True,False,False,1.0,0.0,2048,512,1
165.0,165.0,True,False,False,3.0,0.0,16384,6144,1
85.0,85.0,True,False,False,8.0,0.0,1024,39,1
52.0,52.0,True,False,True,1.0,1.0,2000,65,0
200.0,200.0,True,False,True,2.0,1.0,2048,50,1
125.0,125.0,True,False,False,0.0,2.0,2048,2048,-1
52.0,52.0,True,False,False,3.0,0.0,1024,600,1
199.0,199.0,True,False,False,2.0,0.0,512,22,1
125.0,125.0,True,False,False,9.0,0.0,2048,450,1
349.0,349.0,True,False,False,7.0,5.0,8192,6144,1
125.0,125.0,True,False,False,6.0,0.0,1024,500,1
0.0,0.0,True,True,False,3.0,2.0,6144,1024,1
125.0,125.0,True,True,True,9.0,2.0,4096,576,1
259.0,51.0,True,False,True,1.0,1.0,4096,2048,0
85.0,85.0,True,False,False,2.0,0.0,2048,512,1
199.0,199.0,True,False,False,0.0,1.0,512,25,-1
155.0,155.0,True,False,False,4.0,1.0,8192,3072,1
250.0,250.0,True,False,False,2.0,1.0,400,1024,1
105.0,105.0,True,False,False,13.0,0.0,1024,1024,1
0.0,0.0,True,False,False,8.0,0.0,3072,500,1
459.0,459.0,True,False,False,13.0,0.0,4096,300,1
219.0,219.0,True,False,False,5.0,0.0,256,700,1
0.0,0.0,True,False,False,4.0,3.0,8192,2048,1
105.0,105.0,True,False,False,0.0,3.0,1024,200,-1
400.0,400.0,True,False,False,7.0,0.0,4096,200,1
200.0,200.0,True,False,False,11.0,1.0,2048,2048,1
105.0,105.0,True,False,False,1.0,1.0,4096,340,0
530.0,530.0,True,False,False,16.0,2.0,2048,200,-1
125.0,125.0,True,False,False,0.0,1.0,8192,140,-1
125.0,125.0,True,False,False,3.0,0.0,8,3072,1
199.0,199.0,True,False,False,1.0,0.0,500,400,1
219.0,164.0,True,True,False,0.0,1.0,4096,650,-1
300.0,300.0,True,False,False,0.0,2.0,2048,2048,-1
299.0,299.0,True,False,False,6.0,0.0,500,75,1
399.0,399.0,True,False,False,7.0,2.0,4096,2048,1
105.0,29.0,True,False,False,1.0,1.0,2048,200,0
155.0,155.0,True,False,False,7.0,0.0,1024,807,1
155.0,155.0,True,True,True,10.0,0.0,4096,800,1
200.0,200.0,True,False,False,11.0,1.0,8192,6144,1
42.0,42.0,True,False,False,0.0,1.0,8192,950,-1
219.0,164.0,True,True,False,1.0,0.0,4096,650,1
125.0,125.0,True,False,True,3.0,0.0,1024,250,1
42.0,42.0,True,False,False,0.0,1.0,4096,3072,-1
105.0,105.0,True,False,False,1.0,0.0,500,150,1
529.0,529.0,True,False,False,4.0,0.0,4096,1024,1
199.0,199.0,True,False,True,4.0,0.0,1024,500,1
0.0,0.0,True,False,False,6.0,3.0,512,1024,1
479.0,239.0,True,False,True,15.0,3.0,8192,8192,-1
105.0,105.0,True,False,False,0.0,1.0,2048,100,-1
199.0,199.0,True,False,False,6.0,1.0,4096,500,1
529.0,529.0,True,False,False,3.0,0.0,4096,2048,1
85.0,85.0,True,False,False,2.0,2.0,4096,100,0
52.0,52.0,True,False,False,4.0,0.0,100,200,1
250.0,250.0,True,True,False,7.0,1.0,2048,426,1
219.0,219.0,True,False,False,16.0,0.0,2048,500,1
85.0,85.0,True,False,False,1.0,0.0,512,1024,1
250.0,250.0,True,False,False,5.0,3.0,4096,8192,1
300.0,300.0,True,False,False,6.0,1.0,4096,3072,1
